user_device,user_osName,user_browserName,user_lat_lng,dest_lat_lng,booked_flight,booked_hotel,booked_rental,subscriber_id,subscriber_name,subscriber_tier,avg_daily_rate,commission_rate,mobile_optimized,p_conversion_ground_truth
mobile,iOS,Safari,"34.2513,-78.7837","22.6575,-64.9918",1.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.10433122311900135
mobile,iOS,Safari,"34.2513,-78.7837","22.6575,-64.9918",1.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.10433122311900135
mobile,iOS,Safari,"34.2513,-78.7837","22.6575,-64.9918",1.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.04973651155855676
mobile,iOS,Safari,"34.2513,-78.7837","22.6575,-64.9918",1.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.10433122311900135
mobile,iOS,Safari,"34.2513,-78.7837","22.6575,-64.9918",1.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.04973651155855676
mobile,Android,Chrome,"25.6855,-88.498","38.2118,-105.3138",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Chrome,"25.6855,-88.498","38.2118,-105.3138",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Chrome,"25.6855,-88.498","38.2118,-105.3138",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Chrome,"25.6855,-88.498","38.2118,-105.3138",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Chrome,"25.6855,-88.498","38.2118,-105.3138",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
desktop,Windows,Firefox,"34.8244,-77.094","43.1587,-68.8157",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
desktop,Windows,Firefox,"34.8244,-77.094","43.1587,-68.8157",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
desktop,Windows,Firefox,"34.8244,-77.094","43.1587,-68.8157",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.06913842034334684
desktop,Windows,Firefox,"34.8244,-77.094","43.1587,-68.8157",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
desktop,Windows,Firefox,"34.8244,-77.094","43.1587,-68.8157",1.0,1,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.06913842034334684
mobile,iOS,Safari,"38.1453,-80.8114","47.8155,-74.6375",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"38.1453,-80.8114","47.8155,-74.6375",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"38.1453,-80.8114","47.8155,-74.6375",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"38.1453,-80.8114","47.8155,-74.6375",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"38.1453,-80.8114","47.8155,-74.6375",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"37.792,-98.5508","49.8749,-83.65",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"37.792,-98.5508","49.8749,-83.65",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"37.792,-98.5508","49.8749,-83.65",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"37.792,-98.5508","49.8749,-83.65",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"37.792,-98.5508","49.8749,-83.65",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"29.1407,-109.9467","29.8877,-120.1808",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,iOS,Safari,"29.1407,-109.9467","29.8877,-120.1808",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,iOS,Safari,"29.1407,-109.9467","29.8877,-120.1808",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,iOS,Safari,"29.1407,-109.9467","29.8877,-120.1808",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,iOS,Safari,"29.1407,-109.9467","29.8877,-120.1808",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
desktop,macOS,Chrome,"41.1435,-94.2899","999.9999,-800.0000",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,macOS,Chrome,"41.1435,-94.2899","999.9999,-800.0000",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,macOS,Chrome,"41.1435,-94.2899","999.9999,-800.0000",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.057324175898868755
desktop,macOS,Chrome,"41.1435,-94.2899","999.9999,-800.0000",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,macOS,Chrome,"41.1435,-94.2899","999.9999,-800.0000",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,Android,Samsung Internet,"26.1195,-83.1886","21.0312,-66.1555",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Samsung Internet,"26.1195,-83.1886","21.0312,-66.1555",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Samsung Internet,"26.1195,-83.1886","21.0312,-66.1555",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Samsung Internet,"26.1195,-83.1886","21.0312,-66.1555",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Samsung Internet,"26.1195,-83.1886","21.0312,-66.1555",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
desktop,Linux,Firefox,"44.0477,-98.179","46.7241,-91.7793",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
desktop,Linux,Firefox,"44.0477,-98.179","46.7241,-91.7793",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
desktop,Linux,Firefox,"44.0477,-98.179","46.7241,-91.7793",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.016302499371440946
desktop,Linux,Firefox,"44.0477,-98.179","46.7241,-91.7793",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
desktop,Linux,Firefox,"44.0477,-98.179","46.7241,-91.7793",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.016302499371440946
mobile,iOS,Chrome,"48.6661,-86.6614","47.2945,-91.1107",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,iOS,Chrome,"48.6661,-86.6614","47.2945,-91.1107",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,iOS,Chrome,"48.6661,-86.6614","47.2945,-91.1107",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,iOS,Chrome,"48.6661,-86.6614","47.2945,-91.1107",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,iOS,Chrome,"48.6661,-86.6614","47.2945,-91.1107",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
mobile,Android,Samsung Internet,"33.4942,-115.2836","32.0412,-130.0271",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,Android,Samsung Internet,"33.4942,-115.2836","32.0412,-130.0271",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,Android,Samsung Internet,"33.4942,-115.2836","32.0412,-130.0271",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,Android,Samsung Internet,"33.4942,-115.2836","32.0412,-130.0271",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,Android,Samsung Internet,"33.4942,-115.2836","32.0412,-130.0271",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
mobile,iOS,Safari,"37.931,-82.5998","51.0388,-92.1004",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"37.931,-82.5998","51.0388,-92.1004",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"37.931,-82.5998","51.0388,-92.1004",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"37.931,-82.5998","51.0388,-92.1004",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"37.931,-82.5998","51.0388,-92.1004",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Chrome,"34.4728,-79.3643","48.9937,-76.1157",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,iOS,Chrome,"34.4728,-79.3643","48.9937,-76.1157",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,iOS,Chrome,"34.4728,-79.3643","48.9937,-76.1157",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,iOS,Chrome,"34.4728,-79.3643","48.9937,-76.1157",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,iOS,Chrome,"34.4728,-79.3643","48.9937,-76.1157",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
desktop,macOS,Safari,"25.1678,-84.6581","34.0623,-75.9314",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,macOS,Safari,"25.1678,-84.6581","34.0623,-75.9314",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,macOS,Safari,"25.1678,-84.6581","34.0623,-75.9314",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.057324175898868755
desktop,macOS,Safari,"25.1678,-84.6581","34.0623,-75.9314",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,macOS,Safari,"25.1678,-84.6581","34.0623,-75.9314",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
desktop,macOS,Firefox,"34.6469,-71.6368","42.3496,-86.6599",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,macOS,Firefox,"34.6469,-71.6368","42.3496,-86.6599",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,macOS,Firefox,"34.6469,-71.6368","42.3496,-86.6599",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.057324175898868755
desktop,macOS,Firefox,"34.6469,-71.6368","42.3496,-86.6599",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,macOS,Firefox,"34.6469,-71.6368","42.3496,-86.6599",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
tablet,Android,Samsung Internet,"44.793,-78.6674","50.2097,-74.6835",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.03916572279676437
tablet,Android,Samsung Internet,"44.793,-78.6674","50.2097,-74.6835",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.03916572279676437
tablet,Android,Samsung Internet,"44.793,-78.6674","50.2097,-74.6835",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03916572279676437
tablet,Android,Samsung Internet,"44.793,-78.6674","50.2097,-74.6835",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.03916572279676437
tablet,Android,Samsung Internet,"44.793,-78.6674","50.2097,-74.6835",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03916572279676437
mobile,iOS,Safari,"39.8997,-74.8453","29.8819,-72.8312",0.0,0,,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"39.8997,-74.8453","29.8819,-72.8312",0.0,0,,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"39.8997,-74.8453","29.8819,-72.8312",0.0,0,,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"39.8997,-74.8453","29.8819,-72.8312",0.0,0,,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"39.8997,-74.8453","29.8819,-72.8312",0.0,0,,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"27.5315,-73.3214","14.3047,-72.7632",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,iOS,Safari,"27.5315,-73.3214","14.3047,-72.7632",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,iOS,Safari,"27.5315,-73.3214","14.3047,-72.7632",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,iOS,Safari,"27.5315,-73.3214","14.3047,-72.7632",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,iOS,Safari,"27.5315,-73.3214","14.3047,-72.7632",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
desktop,Linux,Firefox,"46.1785,-79.9326","51.9003,-72.3277",0.0,0,,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
desktop,Linux,Firefox,"46.1785,-79.9326","51.9003,-72.3277",0.0,0,,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
desktop,Linux,Firefox,"46.1785,-79.9326","51.9003,-72.3277",0.0,1,,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.016302499371440946
desktop,Linux,Firefox,"46.1785,-79.9326","51.9003,-72.3277",0.0,0,,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
desktop,Linux,Firefox,"46.1785,-79.9326","51.9003,-72.3277",0.0,0,,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.016302499371440946
mobile,Android,Chrome,"38.2771,-86.2871","45.1407,-72.7891",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Chrome,"38.2771,-86.2871","45.1407,-72.7891",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Chrome,"38.2771,-86.2871","45.1407,-72.7891",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Chrome,"38.2771,-86.2871","45.1407,-72.7891",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Chrome,"38.2771,-86.2871","45.1407,-72.7891",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,Android,Chrome,"46.0431,-119.7141","32.4523,-126.7945",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Chrome,"46.0431,-119.7141","32.4523,-126.7945",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Chrome,"46.0431,-119.7141","32.4523,-126.7945",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Chrome,"46.0431,-119.7141","32.4523,-126.7945",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Chrome,"46.0431,-119.7141","32.4523,-126.7945",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"39.5055,-96.7087","52.3471,-81.1482",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"39.5055,-96.7087","52.3471,-81.1482",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"39.5055,-96.7087","52.3471,-81.1482",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"39.5055,-96.7087","52.3471,-81.1482",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"39.5055,-96.7087","52.3471,-81.1482",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,Android,,"38.9922,-91.4419","26.7264,-105.0166",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,,"38.9922,-91.4419","26.7264,-105.0166",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,,"38.9922,-91.4419","26.7264,-105.0166",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,,"38.9922,-91.4419","26.7264,-105.0166",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,,"38.9922,-91.4419","26.7264,-105.0166",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
tablet,iOS,Safari,"27.6315,-104.7985","21.2085,-117.8775",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
tablet,iOS,Safari,"27.6315,-104.7985","21.2085,-117.8775",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
tablet,iOS,Safari,"27.6315,-104.7985","21.2085,-117.8775",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
tablet,iOS,Safari,"27.6315,-104.7985","21.2085,-117.8775",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
tablet,iOS,Safari,"27.6315,-104.7985","21.2085,-117.8775",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
desktop,Windows,Edge,"29.184,-104.0948","34.3557,-113.4239",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,Windows,Edge,"29.184,-104.0948","34.3557,-113.4239",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,Windows,Edge,"29.184,-104.0948","34.3557,-113.4239",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
desktop,Windows,Edge,"29.184,-104.0948","34.3557,-113.4239",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,Windows,Edge,"29.184,-104.0948","34.3557,-113.4239",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
desktop,Windows,Edge,"49.3006,-71.942","39.3968,-87.1608",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,Windows,Edge,"49.3006,-71.942","39.3968,-87.1608",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,Windows,Edge,"49.3006,-71.942","39.3968,-87.1608",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
desktop,Windows,Edge,"49.3006,-71.942","39.3968,-87.1608",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,Windows,Edge,"49.3006,-71.942","39.3968,-87.1608",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,iOS,Safari,"30.7122,-75.4145","17.3747,-86.2017",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"30.7122,-75.4145","17.3747,-86.2017",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"30.7122,-75.4145","17.3747,-86.2017",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"30.7122,-75.4145","17.3747,-86.2017",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"30.7122,-75.4145","17.3747,-86.2017",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,Android,Chrome,"49.4363,-77.541","44.3707,-93.2845",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Chrome,"49.4363,-77.541","44.3707,-93.2845",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Chrome,"49.4363,-77.541","44.3707,-93.2845",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Chrome,"49.4363,-77.541","44.3707,-93.2845",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Chrome,"49.4363,-77.541","44.3707,-93.2845",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Chrome,"38.2978,-99.6994","46.2769,-86.8293",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Chrome,"38.2978,-99.6994","46.2769,-86.8293",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Chrome,"38.2978,-99.6994","46.2769,-86.8293",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Chrome,"38.2978,-99.6994","46.2769,-86.8293",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Chrome,"38.2978,-99.6994","46.2769,-86.8293",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,Android,Samsung Internet,NULL,"25.8051,-133.7563",1.0,1,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.03916572279676437
mobile,Android,Samsung Internet,NULL,"25.8051,-133.7563",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.03916572279676437
mobile,Android,Samsung Internet,NULL,"25.8051,-133.7563",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.01798620996209156
mobile,Android,Samsung Internet,NULL,"25.8051,-133.7563",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.03916572279676437
mobile,Android,Samsung Internet,NULL,"25.8051,-133.7563",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.01798620996209156
mobile,Android,Samsung Internet,"27.4826,-115.9889","32.0718,-106.097",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,Android,Samsung Internet,"27.4826,-115.9889","32.0718,-106.097",1.0,1,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,Android,Samsung Internet,"27.4826,-115.9889","32.0718,-106.097",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,Android,Samsung Internet,"27.4826,-115.9889","32.0718,-106.097",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,Android,Samsung Internet,"27.4826,-115.9889","32.0718,-106.097",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
desktop,Windows,Chrome,"30.2216,-104.3902","32.6102,-122.4736",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,Windows,Chrome,"30.2216,-104.3902","32.6102,-122.4736",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,Windows,Chrome,"30.2216,-104.3902","32.6102,-122.4736",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
desktop,Windows,Chrome,"30.2216,-104.3902","32.6102,-122.4736",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,Windows,Chrome,"30.2216,-104.3902","32.6102,-122.4736",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
desktop,Linux,Chrome,"48.1409,-119.2129","33.8075,-101.2721",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
desktop,Linux,Chrome,"48.1409,-119.2129","33.8075,-101.2721",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
desktop,Linux,Chrome,"48.1409,-119.2129","33.8075,-101.2721",1.0,1,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.06913842034334684
desktop,Linux,Chrome,"48.1409,-119.2129","33.8075,-101.2721",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
desktop,Linux,Chrome,"48.1409,-119.2129","33.8075,-101.2721",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.06913842034334684
mobile,Android,Samsung Internet,"35.3538,-119.1425","50.01,-110.6961",0.0,0,,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Samsung Internet,"35.3538,-119.1425","50.01,-110.6961",0.0,0,,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Samsung Internet,"35.3538,-119.1425","50.01,-110.6961",0.0,0,,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
